pm10_roll_mean_48h_lag72h,wind_speed_roll_std_48h_lag72h,day,month,so2_roll_mean_24h_lag72h,co_roll_mean_24h_lag72h,temperature_roll_mean_48h_lag72h,temperature_roll_std_24h_lag72h
119.17578125,10.320268432400725,6,6,3.5760398782581553,0.7387074091842294,30.1875,3.487358121367233
118.26762152777779,10.337470434535328,6,6,3.5362884345247387,0.7363023808461359,30.210416666666664,3.4938844086301564
117.34305555555557,10.391215510872762,6,6,3.4901767597939752,0.7326152769100416,30.262500000000003,3.4938844086301564
116.38489583333335,10.28048412252082,6,6,3.4901767597939752,0.728018899500188,30.3,3.4938844086301564
115.39201388888888,10.046163953289902,6,6,3.4774562977992822,0.7236907577650933,30.341666666666665,3.5225567131134716
114.35164930555555,10.231635295234057,6,6,3.447245200561886,0.7210856892627727,30.381250000000005,3.6055487632338745
113.26215277777779,10.263507610668672,6,6,3.4090838145778055,0.7211038747322479,30.418750000000003,3.6318538405117495
112.13350694444443,10.06192256098157,6,6,3.378872717340409,0.7238680660924763,30.441666666666666,3.6178878256297495
110.96605902777777,10.001568209259311,6,6,3.362972139847043,0.7291554913423872,30.454166666666666,3.5836181214771052
109.76640625,10.407474202839245,6,6,3.361382082097706,0.7367842957872283,30.462500000000002,3.519940608029825
108.54826388888891,10.546449161735064,6,6,3.3661522553457157,0.7463043890574889,30.477083333333336,3.453959605513815
107.32074652777777,10.548537182331003,6,6,3.372512486343062,0.7567110239646649,30.4875,3.4066191961863748
106.08559027777778,10.526410333860586,6,6,3.378872717340409,0.7665902802570604,30.49166666666667,3.370134711107838
104.84869791666665,10.602988266351208,6,6,3.383642890588419,0.7748010197251075,30.493750000000002,3.3297707411179553
103.61710069444445,10.731208553906928,6,6,3.3852329483377557,0.7809158838361393,30.497916666666665,3.2853843001998144
