temperature_roll_std_24h_lag48h,month,aqi_lag_96h,pm10_roll_mean_48h_lag48h,aqi_roll_mean_48h_lag48h,humidity_roll_std_48h_lag48h,o3_roll_std_48h_lag48h,pm25_roll_mean_48h_lag48h,humidity_roll_mean_48h_lag48h,day,pm25_roll_std_48h_lag48h,so2_roll_std_24h_lag48h,wind_speed_roll_std_48h_lag48h,so2_roll_mean_24h_lag48h,no2_roll_std_48h_lag48h
1.822245787522819,6,78.35,67.32387152777778,87.44604166666666,8.736666639607243,14.900187478925806,29.43064236111111,72.60416666666667,5,2.150666935985065,0.8285936977336769,13.170923245882618,3.1355938816918996,2.872355833869127
1.8060235365278285,6,78.98,67.65243055555555,87.620625,8.7530896267649,14.817301191458524,29.51362847222222,72.64583333333333,5,2.067227056624647,0.8399463415617651,12.972113133523436,3.1196933041985333,2.85652642581404
1.7876387145932966,6,79.59,67.98064236111111,87.79145833333332,8.769709312082961,14.701996099548639,29.594878472222224,72.66666666666667,5,1.989148352927206,0.853127462236064,12.966963997757688,3.1022026689558295,2.83456689634244
1.756458063130447,6,79.95,68.32734375,87.97083333333335,8.750658536515406,14.540270701911224,29.680121527777775,72.64583333333333,5,1.9121624997034439,0.8679732260852601,12.613485944003326,3.0815319182144534,2.8105693226769253
1.718610830992731,6,80.36,68.69496527777778,88.15895833333332,8.750658536515406,14.352494502402129,29.76953125,72.64583333333333,5,1.838319130458578,0.8826156355175496,12.436647030518202,3.0592711097237397,2.792123295941294
1.670454030096726,6,80.76,69.08133680555555,88.355,8.772135122643974,14.166897559686289,29.862760416666664,72.66666666666667,5,1.7681654718580293,0.8964424248007005,12.239990613262785,3.0370103012330265,2.7851640064335443
1.6202466711467254,6,81.16,69.48333333333333,88.55729166666669,8.74822677067762,13.999776290296628,29.958940972222223,72.64583333333333,5,1.702455723009048,0.9094907937787986,12.088724920882315,3.0147494927423133,2.7899418581845383
1.5460093555784051,6,81.63,69.88654513888889,88.746875,8.74822677067762,13.708895838391685,30.049131944444444,72.64583333333333,6,1.6375400303694627,0.9064908175694071,12.091081731871789,2.9590974715155305,2.6822045048932264
1.443720786767528,6,82.17,70.28020833333333,88.91895833333335,8.74822677067762,13.498757005828297,30.130989583333335,72.64583333333333,6,1.5748404892946635,0.8790319253986426,12.096176290508462,2.8859548150460435,2.628079184431837
1.3797644726545615,6,82.42,70.67673611111111,89.08375000000001,8.790609915985941,13.387456505969293,30.209288194444444,72.70833333333333,6,1.51007360120751,0.7983943330807602,12.128162408388608,2.7921414078351803,2.6218303902267133
1.3593210155030064,6,82.7,71.0697048611111,89.24208333333335,8.79675955812134,13.355804618988135,30.28454861111111,72.75,6,1.4442158514330143,0.6596241238530197,12.134997830260241,2.687197596378961,2.6260505769494835
1.365404595768099,6,82.92,71.46050347222223,89.39625000000001,8.791290620843832,13.375918265888252,30.357812499999998,72.77083333333333,6,1.3761041196318617,0.49764842743363813,12.134997830260241,2.5886140159200877,2.6267833434645236
1.388246469784556,6,83.07,71.85164930555557,89.54895833333332,8.745414198512325,13.405313644554631,30.430381944444445,72.83333333333333,6,1.3040733256872803,0.3559420063306508,12.34051345529921,2.5075210707039175,2.6267833434645236
1.410358932626832,6,83.2,72.24253472222223,89.70020833333332,8.584891065699315,13.385755401963097,30.502256944444444,72.95833333333333,6,1.2269984658600626,0.24538101905515863,12.541484947200091,2.4439187607304516,2.628155628614076
1.4050375207738495,6,83.47,72.63081597222222,89.84791666666666,8.26336763558574,13.227066004966286,30.57248263888889,73.1875,6,1.1478580562735312,0.18513673761791985,12.719937524936725,2.397807085999688,2.6296866636152108
1.3987507366175447,6,83.88,73.01675347222222,89.99062500000001,7.892450832399192,12.839926393495647,30.640364583333334,73.41666666666667,6,1.070095799878597,0.18501557248629016,12.861538655842867,2.3707761042609645,2.636116274940622
1.3851110456188593,6,84.43,73.39973958333333,90.12812500000001,7.687952258506339,12.275579796046955,30.705729166666668,73.54166666666667,6,0.9985556298674321,0.20106694172701833,13.089299592788873,2.356465584516935,2.6469151050839312
1.367638396144395,6,85.11,73.77413194444445,90.25645833333334,7.489442924486681,11.667679727864533,30.76675347222222,73.6875,6,0.9373352848396236,0.21321730199426892,13.374383660485748,2.3469252380209147,2.659074653609733
1.3586811593428902,6,85.89,74.13454861111111,90.37270833333334,7.274628015641217,11.146477748149287,30.821961805555556,73.875,6,0.8893257947034774,0.22505771485617,13.672134496929276,2.3357948337755583,2.6705944307606546
1.3269503010471018,6,86.81,74.50069444444445,90.49229166666667,7.216878364869948,10.741032691594825,30.878819444444446,73.95833333333333,6,0.8657262839191047,0.22505771485616965,13.902780756595186,2.3198942562821916,2.676376766090181
1.3249829093783234,6,87.61,74.8677951388889,90.61395833333334,7.216878364869948,10.579836249793589,30.936631944444443,73.95833333333333,6,0.86491484432943,0.2200792571726743,14.036726295913123,2.3008135632901516,2.6774616090859253
1.3233617161924311,6,88.31,75.23289930555556,90.73625,7.209350459129296,10.58974568059877,30.99479166666666,73.9375,6,0.8833824672137742,0.1996184086465543,14.13029678506572,2.276962697050102,2.654678047570507
1.3164235695597646,6,88.95,75.58480902777778,90.84979166666666,7.198798166045191,10.582026467624601,31.048784722222223,73.91666666666667,6,0.9092141275768413,0.16784943892541235,14.224192756513961,2.2531118308100515,2.604505466164227
1.311377193993877,6,89.4,75.9185763888889,90.955625,7.168563166516359,10.561835375421285,31.09913194444444,73.875,6,0.9366637162054158,0.14352399118261538,14.295383944744394,2.238801311066022,2.5600937223953304
1.311377193993877,6,89.6,76.24131944444444,91.05791666666666,7.148841844404357,10.561835375421285,31.14782986111111,73.85416666666667,6,0.9628171354537608,0.1404676663033191,14.348581070036177,2.237211253316685,2.54062355725798
1.317083955155196,6,89.94,76.54453125,91.15145833333334,7.171530594219369,10.57220226947466,31.192274305555557,73.875,6,0.9867180858807716,0.1497049953849352,14.370574323351695,2.2435714843140317,2.5321993706454973
1.3210599060459134,6,90.22,76.82022569444445,91.2325,7.266824450105224,10.550924185774132,31.23081597222222,73.95833333333333,6,1.0050359821367276,0.153025302746448,14.29617156012728,2.2483416575620416,2.5095425093904846
1.3386601023280467,6,90.36,77.06440972222222,91.29833333333335,7.390063052159176,10.477608990576146,31.26206597222222,74.0625,6,1.0151538126475135,0.15374769214041067,14.07001701219301,2.2451615420633684,2.4704491933701904
1.3530159547886946,6,90.42,77.27361111111111,91.348125,7.541816051966308,10.35265089349584,31.28576388888889,74.1875,6,1.0185019453178097,0.16030020547640664,13.542730247375824,2.235621195567348,2.4289795740256626
1.368055586208485,6,90.37,77.45434027777777,91.38666666666667,7.651281587359894,10.165597715922013,31.30407986111111,74.27083333333333,6,1.0178680298919025,0.16822624105839903,12.562409732924214,2.224490791321992,2.3889513761031185
1.3846989941310517,6,90.27,77.61493055555555,91.41770833333334,7.76925085611494,9.894923844217734,31.318836805555552,74.35416666666667,6,1.015165365495701,0.1730500234338589,11.828466564884586,2.214950444825972,2.349900300241636
1.4071182907125086,6,91.03,77.7349826388889,91.42541666666666,7.960006415051061,9.630610965902807,31.322569444444444,74.5,7,1.0147981002383424,0.17421238931501884,10.715346421659321,2.200639925081942,2.231178019523723
1.4303896297000145,6,91.79,77.82630208333333,91.41375000000001,8.141370578324725,9.430531857580933,31.31701388888889,74.625,7,1.0145592888922816,0.171002657293813,9.76644929925358,2.1910995785859217,2.1232491683668275
1.4355729048770436,6,92.54,77.89157986111111,91.38250000000001,8.230042484141535,9.311335781196544,31.302083333333332,74.72916666666667,7,1.011755665778039,0.16633369476844612,9.491450127978975,2.186329405337912,2.040516639380714
1.4358694280791953,6,93.1,77.95303819444445,91.34333333333332,8.232411942011474,9.276141240655727,31.283420138888886,74.8125,7,1.0045682776122193,0.16633369476844612,8.1850429235021,2.186329405337912,1.9933796868072733
1.4507119691348196,6,93.51,78.0290798611111,91.30583333333333,8.190874527906606,9.320724460206897,31.265625,74.875,7,0.9934550520051474,0.1761326201800662,7.529100988971068,2.1926896363352584,1.9842361923886616
1.4934397607002095,6,93.76,78.13003472222222,91.27625,8.212573606867785,9.432196397809898,31.251562500000002,74.85416666666667,7,0.9812770094850483,0.1936001951902811,7.503052995635619,2.205410098329952,1.9964517561990107
1.5269973852277783,6,93.88,78.26675347222222,91.26041666666667,8.077829522045413,9.57455861148833,31.244010416666665,74.9375,7,0.9728889623957852,0.21239909199144547,7.344449923639523,2.2229007335726547,2.009070962357427
1.575301903431923,6,93.75,78.44036458333333,91.263125,7.950617755560246,9.774048707332694,31.245225694444446,75.02083333333333,7,0.9744360941444866,0.22208403289997553,7.300909882088709,2.240391368815358,2.014874337293511
1.6064182861710221,6,93.43,78.64288194444445,91.28541666666666,7.891299410298224,10.046439640140141,31.255815972222223,75.0625,7,0.9885263540120137,0.22106601712232973,7.338076303077318,2.254701888559388,2.0164551083350437
1.6183503857367258,6,92.88,78.87230902777777,91.328125,7.805140150308116,10.339444685977517,31.276128472222222,75.125,7,1.014092390958028,0.21348934181052007,7.412094199720454,2.2674223505540816,2.0133812316364468
1.6443083652404484,6,92.22,79.12986111111111,91.393125,7.778829927145556,10.581401513724629,31.307031250000005,75.14583333333333,7,1.0492747538643732,0.2048817799401806,7.473609740492822,2.2785527547994384,2.0080498448698316
1.6556228303938834,6,91.59,79.41302083333333,91.47875,7.757860346971638,10.750071414620358,31.347743055555554,75.16666666666667,7,1.090076178285725,0.19523535528190986,7.483549618571038,2.289683159044795,2.0032270306293465
1.6759109571309563,6,90.31,79.71753472222223,91.57958333333333,7.609455437594197,10.841497570671883,31.395746527777774,75.27083333333333,7,1.115504810524967,0.19480246039163934,7.484666453148819,2.302403621039488,2.001381275758458
1.676300057882742,6,89.25,80.0357638888889,91.68916666666667,7.536406907672148,10.861269374786538,31.447829861111114,75.39583333333333,7,1.121008808552715,0.1947415073717903,7.427342957225888,2.316714140783518,2.002049132216558
1.6797547698864366,6,88.37,80.36050347222222,91.80145833333334,7.528639173277776,10.801509997313719,31.501215277777778,75.52083333333333,7,1.1052154320756113,0.19650146881949246,7.271608005023443,2.331024660527548,2.0007698166111068
1.6913891040943212,6,87.67,80.68498263888888,91.91604166666667,7.556143289961747,10.711487402048865,31.555729166666666,75.60416666666667,7,1.0702761351697831,0.20003428765833864,7.260764862118613,2.345335180271578,2.0047361283732146
1.6956893344124964,6,87.23,81.00677083333333,92.02729166666667,7.561450384343459,10.65299850379912,31.60859375,75.625,7,1.019418221042024,0.20840545849781264,7.328487841468441,2.3580556422662715,2.0394023231202323
1.6956893344124964,6,87.15,81.31319444444445,92.126875,7.566695176001148,10.65299850379912,31.655989583333334,75.64583333333333,7,0.9603839863494348,0.21675153117446078,7.441807862026318,2.3660059310129546,2.1127245574345075
1.6984594468969045,6,87.36,81.59756944444445,92.21,7.590470883083905,10.688162532830832,31.695572916666666,75.70833333333333,7,0.9022948179339457,0.22590014855123755,7.7786024014051804,2.373956219759638,2.2011384018054807
1.7097334312099115,6,87.79,81.85347222222222,92.27458333333334,7.638757789547334,10.743730655399531,31.726215277777772,75.77083333333333,7,0.8531036710272554,0.2338929291007407,8.060912782905822,2.385086624004995,2.2729489432717616
1.7139612141113278,6,88.56,82.07352430555555,92.31458333333335,7.686222361107655,10.805086998287068,31.7453125,75.83333333333333,7,0.8223938998764849,0.2332095173693484,8.321023489625,2.402577259247698,2.316154686215956
1.7231112322889361,6,89.39,82.26197916666666,92.33125000000001,7.725682507892757,10.870419723960392,31.75329861111111,75.875,7,0.8103706678940501,0.21965328724402308,8.37470012165552,2.4232480099890745,2.33622046377484
1.7377938704666906,6,90.17,82.42335069444444,92.32666666666667,7.788169560710471,10.931312231234445,31.75112847222222,75.9375,7,0.8133171194170041,0.19877076826271511,8.238085400372299,2.4423287029811145,2.341952087475659
1.7482081924237995,6,90.87,82.55911458333333,92.30229166666665,7.849651028968732,10.991354703767962,31.739496527777774,76.0,7,0.8273084463494146,0.17857220514616318,8.142484329971243,2.4566392227251446,2.3401908290257287
