co_roll_mean_48h_lag48h,day,month,humidity_roll_mean_48h_lag48h,temperature_roll_std_24h_lag48h,temperature_roll_mean_48h_lag48h,pm10_roll_mean_24h_lag48h,wind_speed_roll_std_48h_lag48h,o3_roll_mean_24h_lag48h,aqi_roll_std_48h_lag48h,temperature_roll_std_48h_lag48h,humidity_roll_std_48h_lag48h,pm25_roll_std_48h_lag48h,so2_roll_std_48h_lag48h,so2_roll_mean_24h_lag48h
0.7198672628079256,5,6,46.0625,3.4938844086301564,30.210416666666664,109.69114583333332,10.337470434535328,61.8890625,13.890783564677168,3.2097086487607145,10.333597857515485,4.727559413531315,1.1069741343647677,3.5362884345247387
0.7193376110094608,5,6,45.854166666666664,3.4938844086301564,30.262500000000003,107.34861111111111,10.391215510872762,61.52825520833334,13.738204829649858,3.262529041201183,10.496178804857685,5.045256710761062,1.1046940472081204,3.4901767597939752
0.7186056458630845,5,6,45.770833333333336,3.4938844086301564,30.3,104.99704861111111,10.28048412252082,61.40091145833333,13.57612836205952,3.311681452457868,10.615603897060609,5.371057642126452,1.1073088052694766,3.4901767597939752
0.7175690741029989,5,6,45.666666666666664,3.5225567131134716,30.341666666666665,102.65347222222222,10.046163953289902,61.25234375,13.431841414541292,3.3548208141472666,10.74725760830587,5.705660425681079,1.1075055375512899,3.4774562977992822
0.7161028706265619,5,6,45.541666666666664,3.6055487632338745,30.381250000000005,100.30624999999999,10.231635295234057,61.10377604166666,13.37299475257536,3.382285281197393,10.884223080070312,6.048897644932517,1.1050083785326112,3.447245200561886
0.7142911432300963,5,6,45.395833333333336,3.6318538405117495,30.418750000000003,97.94687500000002,10.263507610668672,60.97643229166667,13.575534784338231,3.393589466639326,10.992724060463868,6.3943188690441755,1.1018293940753334,3.4090838145778055
0.7127021878347017,5,6,45.270833333333336,3.6178878256297495,30.441666666666666,95.58368055555555,10.06192256098157,60.912760416666664,14.384167412924795,3.3923464127941654,11.031366465641891,6.737026333455158,1.1007611439632825,3.378872717340409
0.712149804199393,5,6,45.208333333333336,3.5836181214771052,30.454166666666666,93.26319444444444,10.001568209259311,60.912760416666664,15.454270151419268,3.388400635292189,11.035645019340986,7.070760352687615,1.1045546728274285,3.362972139847043
0.7131704636736879,5,6,45.104166666666664,3.519940608029825,30.462500000000002,91.01163194444445,10.407474202839245,60.99765625,16.456762384850137,3.3867466972730105,11.032330791588565,7.387772708853085,1.113531349301837,3.361382082097706
0.7156846048286325,5,6,44.958333333333336,3.453959605513815,30.477083333333336,88.84565972222221,10.546449161735064,61.188671875000004,17.427776145650622,3.377852747589428,10.958254118851738,7.686855283926249,1.1278607516480417,3.3661522553457157
0.719310332805248,5,6,44.833333333333336,3.4066191961863748,30.4875,86.79305555555555,10.548537182331003,61.52825520833334,18.323740461341735,3.3692366077717395,10.863433361380778,7.967152717647401,1.147942784510096,3.372512486343062
0.7238498806229917,5,6,44.729166666666664,3.370134711107838,30.49166666666667,84.87743055555556,10.526410333860586,61.91028645833333,19.14730945582422,3.3652057781179296,10.777714563193419,8.227308517808916,1.1719505260768002,3.378872717340409
0.7293714437923956,5,6,44.5625,3.3297707411179553,30.493750000000002,83.09305555555555,10.602988266351208,62.22864583333333,19.90207958056493,3.363028412961042,10.6449593505314,8.467025882202664,1.200629387631138,3.383642890588419
0.7358045536192431,5,6,44.375,3.2853843001998144,30.497916666666665,81.415625,10.731208553906928,62.41966145833333,20.592644859173248,3.358222020927779,10.481239572623137,8.686854169501794,1.2318494372765156,3.3852329483377557
0.7426354705908603,6,6,44.291666666666664,3.1843252874402324,30.495833333333337,79.76979166666666,10.706826687132667,62.16497395833334,21.247270759235136,3.3603418223628463,10.41062945617395,8.898044214831822,1.2634645173459456,3.3661522553457157
0.7492277032756158,6,6,44.3125,3.1706077687389587,30.474999999999998,78.18802083333334,10.820332330887506,62.037630208333326,21.860618424437906,3.3867388443752624,10.433489960984065,9.097164241086904,1.2736987860446638,3.348661620103013
0.7553061964476971,6,6,44.833333333333336,3.400423566966625,30.379166666666666,76.68784722222222,10.978774014307445,62.080078125,22.423099663899578,3.5179151425744886,11.310573726128226,9.279051864575118,1.2725143345890397,3.329580927110973
0.7610482584344876,6,6,45.8125,3.8008770917600128,30.212500000000002,75.26163194444445,11.087580313019519,62.207421875,22.929450424380544,3.7153863520071644,13.12567120877438,9.440657457190321,1.2730902190745341,3.3057300608709226
0.7665948266244197,6,6,46.958333333333336,4.178100254796404,30.01041666666667,73.91145833333333,11.940885702956134,62.207421875,23.37345007945903,3.902930681910921,14.967991854014398,9.578575364751197,1.2716209570976325,3.265978617137506
0.7718117831801141,6,6,47.604166666666664,4.284721762227913,29.86041666666667,72.65902777777778,12.638852000158607,61.973958333333336,23.08583490714319,3.943361757479882,15.282780719647192,9.682759773680552,1.2624320531845568,3.205556422662713
0.7764217996920743,6,6,48.166666666666664,4.2736617534156816,29.729166666666668,71.46597222222222,12.69479206373573,61.59192708333334,23.461919840024404,3.92785786095764,15.343351645462254,9.755628753425523,1.2489605200349227,3.14036405493991
0.7802907583229204,6,6,48.6875,4.2337840682102765,29.575,70.37881944444445,12.466740388909459,61.18867187499999,23.78535343694755,3.8856254459717503,15.27639849780788,9.782540700648674,1.2374677916553398,3.0974324957078196
0.7833459171947518,6,6,49.229166666666664,4.131497956228234,29.408333333333335,69.32725694444444,12.305756053657406,60.84908854166667,23.716575270328093,3.8234346446970515,15.168892557416205,9.79033331642833,1.2324781062021524,3.095842437958483
0.7854236070822921,6,6,49.770833333333336,3.9763408093224677,29.231250000000003,68.29930555555556,12.220501490954605,60.615624999999994,23.420547328994335,3.7455310250449956,15.040710122627345,9.760858065863339,1.23409545461515,3.127643592945216
0.7863487928418422,6,6,50.1875,3.735134787936994,29.077083333333334,67.27118055555556,12.214117284144985,60.63684895833333,23.134744923923048,3.654215844708197,14.841942079150153,9.693585749149669,1.2409846822306665,3.181705556422663
0.7861442063102463,6,6,50.395833333333336,3.498920641022464,28.974999999999998,66.23524305555556,12.450056816455776,60.99765625,22.810446095238426,3.5610481364041333,14.66467688791496,9.585636541954694,1.2520461505018456,3.253258155142813
0.7850371658559442,6,6,51.083333333333336,3.1603493431919176,28.77916666666667,65.26545138888889,12.448686467878053,60.89153645833333,22.450730026512563,3.457151596780313,14.362826328471728,9.437643907110994,1.2511900092099506,3.2691587326361797
0.7831004133568368,6,6,51.75,2.809452858176818,28.606250000000003,64.35520833333332,12.424474017249882,60.53072916666667,22.05100198749325,3.3871098739002283,14.10371914131226,9.248696017761977,1.2530047464066982,3.297779772124239
0.7801452745671188,6,6,52.208333333333336,2.4939927826677866,28.514583333333334,63.54236111111111,11.9606080899724,59.80911458333333,21.667139052405187,3.405314343807619,14.23654024031755,9.016764631770654,1.258870474240941,3.3454815046043387
0.7759876216083542,6,6,52.645833333333336,2.260046010817804,28.42708333333334,62.8671875,11.971724512233266,58.769140625,21.49597379009261,3.4410995016334396,14.456816964241646,8.73402585404889,1.2696579405216,3.4074937568284693
0.7708434069305604,6,6,53.0,2.1231471035204676,28.347916666666666,62.331944444444446,11.959769312556691,57.43203125,21.48298894903477,3.482844862082345,14.67230710367927,8.404260054069942,1.2838911949963798,3.4758662400499456
0.7651536281685112,6,6,53.333333333333336,2.0715463663227536,28.266666666666666,61.922743055555564,11.709279757316615,55.819010416666664,21.364068129638294,3.540905842351249,14.944341180973138,8.039740483293293,1.2949749773804662,3.5490088965194317
0.7591387841395929,6,6,53.791666666666664,1.9724873945701185,28.195833333333336,61.635416666666664,11.616408012632636,54.065755208333336,21.139297209812312,3.5982831800695827,15.450619120464719,7.6494369316988475,1.2949530440712524,3.6205614952395817
0.7525647369243126,6,6,54.25,1.9564784616788775,28.120833333333337,61.45815972222223,11.891568336385847,52.503515625,20.816769222216525,3.664897219732868,15.927361710711097,7.238009916695476,1.2819066833870056,3.682573747463712
0.7451564312968583,6,6,54.729166666666664,1.978782380693682,28.039583333333336,61.367013888888884,12.079724169432545,51.08984375,20.458901251667708,3.7373183914225545,16.352161134200617,6.81861500654797,1.2597662325290162,3.730275479943812
0.7371298197072473,6,6,55.145833333333336,2.024827779400186,27.95625,61.34548611111111,12.199464496836441,49.79518229166666,20.106945127886686,3.8139110573257353,16.663106889342988,6.408134409154114,1.235056484451999,3.766846808178555
0.7291873159139591,6,6,55.625,2.0921523484856785,27.868750000000002,61.38506944444444,12.371711942675983,48.606640625000004,19.776974679718588,3.899926690527576,17.015168451907975,6.016521294255714,1.2083502273693731,3.800238020914625
0.7219426795117814,6,6,56.083333333333336,2.1604104212867865,27.783333333333335,61.478125,12.495032221740718,47.50299479166667,19.475804283321164,3.9856835999443367,17.3730450708981,5.6498138162323315,1.1813342468880326,3.833629233650695
0.7154504669091395,7,6,56.520833333333336,2.205226827860927,27.706249999999997,61.64861111111111,12.799407844057045,46.102213541666664,19.190885451096968,4.067693488839705,17.809858115641642,5.298139480653046,1.1696789974716073,3.8702005618854383
0.7093924323902178,7,6,56.9375,2.2406933127355564,27.639583333333334,61.87395833333333,12.714958329806738,44.95611979166667,18.944319827414418,4.128713136453119,18.194465197685336,4.979157996150107,1.1684686563305933,3.8908713126268144
0.7035844480765797,7,6,57.270833333333336,2.238723756511671,27.577083333333334,62.12777777777777,12.707827707002068,44.21328125,18.74231280243611,4.167311474929369,18.37868745265192,4.694639440065108,1.1676631844307679,3.8924613703761515
0.6982765641735095,7,6,57.458333333333336,2.1905429146374407,27.520833333333332,62.38611111111111,12.718286250847989,43.74635416666667,18.575576934950792,4.171430609914698,18.359249895831372,4.434024415415875,1.1535568253852633,3.8765607928827848
0.6939302369689395,7,6,57.666666666666664,2.17904629451096,27.46041666666667,62.632638888888884,12.735374139681092,43.40677083333333,18.435429229787115,4.14681316159326,18.259749169041385,4.189359472671828,1.1209362224280097,3.847939753394725
0.6908387071581576,7,6,57.645833333333336,2.351468089069427,27.452083333333334,62.87552083333333,12.043489883026082,43.10963541666667,18.333418560809964,4.142616584131404,18.270415084936687,3.9785652193281025,1.0710504161551657,3.8113684251599813
0.6889087742101033,7,6,57.708333333333336,2.5673500407780105,27.40833333333333,63.11805555555555,12.058721948475165,42.85494791666667,18.254965515097854,4.0979410156047695,18.206800615497436,3.786971591745466,1.014950296315632,3.768436865927891
0.6877812751026418,7,6,57.729166666666664,2.8029455262611185,27.364583333333332,63.39826388888889,12.051973203358298,42.748828124999996,18.21274452466,4.046773844199754,18.18315749016249,3.6447752601782253,0.9745110319870436,3.7255053066958017
0.6870947736299534,7,6,57.708333333333336,3.0363707121246097,27.306250000000002,63.76128472222223,12.123241307364715,42.79127604166666,18.183307898340505,3.967013252931748,18.209137679622735,3.534002440059682,0.9604595158289623,3.6857538629623856
0.686669688280971,7,6,57.708333333333336,3.2449263630239944,27.237499999999997,64.17899305555555,12.222576845034125,42.96106770833333,17.804840712360207,3.865208975661195,18.209137679622735,3.4478743444446387,0.9600834055067045,3.6523626502263156
0.6864946531372723,7,6,57.625,3.466545601286095,27.172916666666666,64.6548611111111,12.296595760044966,43.15208333333334,17.89096250393874,3.755378530561382,18.333349451959265,3.3809156783577037,0.9647299178758277,3.625331668487592
0.6866196782399143,7,6,57.5625,3.5701636994091173,27.108333333333334,65.19670138888888,12.23248243141563,43.321875,17.30236448708494,3.6483067091421426,18.42397403246465,3.3328516200398797,0.9717568419045486,3.6078410332448887
0.687040217221528,7,6,57.5,3.8099388522612707,27.049999999999997,65.65642361111111,12.306236559756165,43.93736979166667,16.043120704571695,3.5334872173100544,18.52772505583663,3.2978504799901818,0.9769631443957965,3.6412322459809587
0.6877539968984291,7,6,57.645833333333336,3.9340486944665187,26.977083333333336,66.03350694444445,12.357147479865544,44.404296875,14.871883282455862,3.4060796447087403,18.33319229475073,3.275446558080083,0.9851746776380103,3.663493054471672
0.6887837491074614,7,6,58.0625,3.954906602169387,26.87708333333333,66.31423611111111,12.377710002378356,44.68020833333333,14.89263240517413,3.2754560886466484,17.93772471873459,3.26655662190482,0.9973302709281406,3.669853285469019
0.6900771906238842,7,6,58.5625,3.9382921333409473,26.764583333333334,66.45746527777779,12.31770858978963,44.89244791666667,14.825655158760902,3.1764753371269543,17.583728273605555,3.2639334474607504,1.0071636406074862,3.6571328234743254
0.691279704792931,7,6,58.875,3.917276394106631,26.664583333333336,66.45347222222222,12.325498146628869,45.359375,14.844743534124822,3.121816818493176,17.3605385248366,3.263124635449925,1.0076278858409444,3.6221515529889188
0.6918070834077114,7,6,59.270833333333336,3.8995888858006347,26.556250000000002,66.30190972222222,12.344096966738952,46.22955729166667,14.850550206810674,3.104417322927688,17.20680170231209,3.2621025681143516,1.003590217382419,3.564909474012799
0.6911364942208139,7,6,59.729166666666664,3.8695555487583464,26.445833333333336,65.99236111111111,12.249220253463925,47.38854166666667,14.884433816421442,3.0734247536440424,17.056526277424645,3.262766105812877,1.004383303506783,3.491766817543312
0.689042892047483,7,6,60.145833333333336,3.8331482311955813,26.349999999999998,65.53246527777777,12.383449402962938,48.52630208333333,14.938686958389262,3.070172217776779,16.983082424945046,3.272496075267326,1.0108639697806807,3.4202142188231623
0.6855126377856121,7,6,60.479166666666664,3.7823388209573077,26.270833333333332,64.94149305555557,12.648962929855143,49.70651041666667,15.032453036077786,3.075708417503749,16.936664977715385,3.299011801050044,1.0215914167970974,3.359792024348369
0.6805684632720456,7,6,60.708333333333336,3.708421672942117,26.208333333333332,64.23246527777778,12.807575592693246,50.91627604166667,15.170738298839792,3.082747692130058,16.879999915969062,3.3481272809446287,1.0352313432645872,3.308910176369596
0.6742581053641555,7,6,61.020833333333336,3.613009905841546,26.145833333333332,63.41336805555556,13.082203765843982,52.083593750000006,15.356507039892954,3.0946734150955493,16.797276353855597,3.4234840117227194,1.046719192058951,3.2643885593881694
0.6668452533693324,7,6,61.354166666666664,3.5165035335469628,26.08125,62.49826388888889,13.094918067741002,53.18723958333333,15.592022237246155,3.1130238600420883,16.712194023467088,3.527255096608829,1.053508090026269,3.224637115654753
